DT_DATA,NR_ANO,NR_MES,NM_MES,NR_DIA,NR_DIA_SEMANA,NM_DIA_SEMANA,FLG_FINAL_SEMANA,FLG_FERIADO
2023-10-14,2023,10,October,14,7,Saturday,true,false
2023-11-16,2023,11,November,16,5,Thursday,false,false
2023-12-27,2023,12,December,27,4,Wednesday,false,false
2024-05-06,2024,5,May,6,2,Monday,false,false
2024-06-02,2024,6,June,2,1,Sunday,true,false
2024-06-16,2024,6,June,16,1,Sunday,true,false
2024-06-29,2024,6,June,29,7,Saturday,true,false
2024-07-15,2024,7,July,15,2,Monday,false,false
2024-09-05,2024,9,September,5,5,Thursday,false,false
2024-09-07,2024,9,September,7,7,Saturday,true,false
2024-12-26,2024,12,December,26,5,Thursday,false,false
2025-05-14,2025,5,May,14,4,Wednesday,false,false
2025-12-03,2025,12,December,3,4,Wednesday,false,false
2025-12-06,2025,12,December,6,7,Saturday,true,false
2026-01-24,2026,1,January,24,7,Saturday,true,false
2026-04-01,2026,4,April,1,4,Wednesday,false,false
2026-04-05,2026,4,April,5,1,Sunday,true,false
2026-05-08,2026,5,May,8,6,Friday,false,false
2026-08-17,2026,8,August,17,2,Monday,false,false
2026-08-30,2026,8,August,30,1,Sunday,true,false
2026-11-13,2026,11,November,13,6,Friday,false,false
2026-11-24,2026,11,November,24,3,Tuesday,false,false
2026-12-04,2026,12,December,4,6,Friday,false,false
2027-08-03,2027,8,August,3,3,Tuesday,false,false
2027-10-12,2027,10,October,12,3,Tuesday,false,false
2027-11-22,2027,11,November,22,2,Monday,false,false
2028-02-01,2028,2,February,1,3,Tuesday,false,false
2028-04-20,2028,4,April,20,5,Thursday,false,false
2028-06-03,2028,6,June,3,7,Saturday,true,false
2028-06-10,2028,6,June,10,7,Saturday,true,false
2028-11-06,2028,11,November,6,2,Monday,false,false
2029-02-10,2029,2,February,10,7,Saturday,true,false
2029-04-09,2029,4,April,9,2,Monday,false,false
2029-04-23,2029,4,April,23,2,Monday,false,false
2029-07-15,2029,7,July,15,1,Sunday,true,false
2029-10-21,2029,10,October,21,1,Sunday,true,false
2029-12-24,2029,12,December,24,2,Monday,false,false
2029-12-28,2029,12,December,28,6,Friday,false,false
2030-03-08,2030,3,March,8,6,Friday,false,false
2030-03-24,2030,3,March,24,1,Sunday,true,false
2030-05-24,2030,5,May,24,6,Friday,false,false
2030-06-14,2030,6,June,14,6,Friday,false,false
2030-08-20,2030,8,August,20,3,Tuesday,false,false
2030-08-25,2030,8,August,25,1,Sunday,true,false
2030-11-25,2030,11,November,25,2,Monday,false,false
2010-01-19,2010,1,January,19,3,Tuesday,false,false
2010-02-21,2010,2,February,21,1,Sunday,true,false
2010-03-22,2010,3,March,22,2,Monday,false,false
2010-03-28,2010,3,March,28,1,Sunday,true,false
2010-05-15,2010,5,May,15,7,Saturday,true,false
2010-06-27,2010,6,June,27,1,Sunday,true,false
2010-07-28,2010,7,July,28,4,Wednesday,false,false
2010-10-28,2010,10,October,28,5,Thursday,false,false
2010-11-27,2010,11,November,27,7,Saturday,true,false
2010-12-26,2010,12,December,26,1,Sunday,true,false
2011-03-18,2011,3,March,18,6,Friday,false,false
2011-06-21,2011,6,June,21,3,Tuesday,false,false
2011-07-12,2011,7,July,12,3,Tuesday,false,false
2011-07-21,2011,7,July,21,5,Thursday,false,false
2011-08-02,2011,8,August,2,3,Tuesday,false,false
2011-08-04,2011,8,August,4,5,Thursday,false,false
2011-09-07,2011,9,September,7,4,Wednesday,false,false
2011-09-14,2011,9,September,14,4,Wednesday,false,false
2011-09-17,2011,9,September,17,7,Saturday,true,false
2011-09-25,2011,9,September,25,1,Sunday,true,false
2011-11-07,2011,11,November,7,2,Monday,false,false
2011-11-14,2011,11,November,14,2,Monday,false,false
2012-03-14,2012,3,March,14,4,Wednesday,false,false
2012-04-03,2012,4,April,3,3,Tuesday,false,false
2012-05-17,2012,5,May,17,5,Thursday,false,false
2012-06-20,2012,6,June,20,4,Wednesday,false,false
2012-09-06,2012,9,September,6,5,Thursday,false,false
2013-04-20,2013,4,April,20,7,Saturday,true,false
2013-08-11,2013,8,August,11,1,Sunday,true,false
2013-09-20,2013,9,September,20,6,Friday,false,false
2014-05-08,2014,5,May,8,5,Thursday,false,false
2014-05-29,2014,5,May,29,5,Thursday,false,false
2014-07-15,2014,7,July,15,3,Tuesday,false,false
2014-08-29,2014,8,August,29,6,Friday,false,false
2014-09-01,2014,9,September,1,2,Monday,false,false
2015-02-13,2015,2,February,13,6,Friday,false,false
2015-04-26,2015,4,April,26,1,Sunday,true,false
2015-06-23,2015,6,June,23,3,Tuesday,false,false
2015-07-03,2015,7,July,3,6,Friday,false,false
2015-07-25,2015,7,July,25,7,Saturday,true,false
2015-08-07,2015,8,August,7,6,Friday,false,false
2015-10-01,2015,10,October,1,5,Thursday,false,false
2016-08-05,2016,8,August,5,6,Friday,false,false
2016-10-20,2016,10,October,20,5,Thursday,false,false
2016-11-13,2016,11,November,13,1,Sunday,true,false
2016-12-24,2016,12,December,24,7,Saturday,true,false
2016-12-25,2016,12,December,25,1,Sunday,true,true
2017-03-13,2017,3,March,13,2,Monday,false,false
2017-05-27,2017,5,May,27,7,Saturday,true,false
2017-07-21,2017,7,July,21,6,Friday,false,false
2017-09-11,2017,9,September,11,2,Monday,false,false
2017-09-19,2017,9,September,19,3,Tuesday,false,false
2017-10-03,2017,10,October,3,3,Tuesday,false,false
2017-12-01,2017,12,December,1,6,Friday,false,false
2018-01-11,2018,1,January,11,5,Thursday,false,false
2018-03-02,2018,3,March,2,6,Friday,false,false
2018-03-03,2018,3,March,3,7,Saturday,true,false
2018-04-19,2018,4,April,19,5,Thursday,false,false
2018-09-08,2018,9,September,8,7,Saturday,true,false
2018-12-28,2018,12,December,28,6,Friday,false,false
2019-02-09,2019,2,February,9,7,Saturday,true,false
2019-03-03,2019,3,March,3,1,Sunday,true,false
2019-04-07,2019,4,April,7,1,Sunday,true,false
2019-05-05,2019,5,May,5,1,Sunday,true,false
2019-08-11,2019,8,August,11,1,Sunday,true,false
2019-10-08,2019,10,October,8,3,Tuesday,false,false
2020-01-29,2020,1,January,29,4,Wednesday,false,false
2020-02-14,2020,2,February,14,6,Friday,false,false
2020-03-01,2020,3,March,1,1,Sunday,true,false
2020-03-21,2020,3,March,21,7,Saturday,true,false
2020-06-22,2020,6,June,22,2,Monday,false,false
2020-10-07,2020,10,October,7,4,Wednesday,false,false
2020-12-04,2020,12,December,4,6,Friday,false,false
2020-12-13,2020,12,December,13,1,Sunday,true,false
2021-02-06,2021,2,February,6,7,Saturday,true,false
2021-03-04,2021,3,March,4,5,Thursday,false,false
2021-03-24,2021,3,March,24,4,Wednesday,false,false
2021-04-04,2021,4,April,4,1,Sunday,true,false
2021-04-10,2021,4,April,10,7,Saturday,true,false
2021-04-13,2021,4,April,13,3,Tuesday,false,false
2021-05-06,2021,5,May,6,5,Thursday,false,false
2021-05-30,2021,5,May,30,1,Sunday,true,false
2021-06-10,2021,6,June,10,5,Thursday,false,false
2021-06-17,2021,6,June,17,5,Thursday,false,false
2021-06-24,2021,6,June,24,5,Thursday,false,false
2021-08-15,2021,8,August,15,1,Sunday,true,false
2021-09-14,2021,9,September,14,3,Tuesday,false,false
2021-09-29,2021,9,September,29,4,Wednesday,false,false
2021-11-03,2021,11,November,3,4,Wednesday,false,false
2022-02-25,2022,2,February,25,6,Friday,false,false
2022-03-24,2022,3,March,24,5,Thursday,false,false
2022-03-29,2022,3,March,29,3,Tuesday,false,false
2022-03-30,2022,3,March,30,4,Wednesday,false,false
2022-04-14,2022,4,April,14,5,Thursday,false,false
2022-06-04,2022,6,June,4,7,Saturday,true,false
2022-07-26,2022,7,July,26,3,Tuesday,false,false
2023-02-09,2023,2,February,9,5,Thursday,false,false
2023-03-21,2023,3,March,21,3,Tuesday,false,false
2023-04-17,2023,4,April,17,2,Monday,false,false
2023-04-27,2023,4,April,27,5,Thursday,false,false
2023-05-22,2023,5,May,22,2,Monday,false,false
2023-07-19,2023,7,July,19,4,Wednesday,false,false
2023-09-08,2023,9,September,8,6,Friday,false,false
2023-10-01,2023,10,October,1,1,Sunday,true,false
2023-11-20,2023,11,November,20,2,Monday,false,false
2023-12-09,2023,12,December,9,7,Saturday,true,false
2024-03-06,2024,3,March,6,4,Wednesday,false,false
2024-08-16,2024,8,August,16,6,Friday,false,false
2024-10-16,2024,10,October,16,4,Wednesday,false,false
2024-12-10,2024,12,December,10,3,Tuesday,false,false
2025-05-06,2025,5,May,6,3,Tuesday,false,false
2025-06-24,2025,6,June,24,3,Tuesday,false,false
2025-07-22,2025,7,July,22,3,Tuesday,false,false
2025-08-18,2025,8,August,18,2,Monday,false,false
2025-09-20,2025,9,September,20,7,Saturday,true,false
2025-11-06,2025,11,November,6,5,Thursday,false,false
2025-11-16,2025,11,November,16,1,Sunday,true,false
2025-12-09,2025,12,December,9,3,Tuesday,false,false
2025-12-26,2025,12,December,26,6,Friday,false,false
2026-06-05,2026,6,June,5,6,Friday,false,false
2026-09-02,2026,9,September,2,4,Wednesday,false,false
2026-11-08,2026,11,November,8,1,Sunday,true,false
2026-12-15,2026,12,December,15,3,Tuesday,false,false
2027-03-21,2027,3,March,21,1,Sunday,true,false
2027-07-15,2027,7,July,15,5,Thursday,false,false
2027-07-21,2027,7,July,21,4,Wednesday,false,false
2027-08-19,2027,8,August,19,5,Thursday,false,false
2027-09-05,2027,9,September,5,1,Sunday,true,false
2027-09-06,2027,9,September,6,2,Monday,false,false
2027-10-21,2027,10,October,21,5,Thursday,false,false
2027-10-30,2027,10,October,30,7,Saturday,true,false
2027-11-07,2027,11,November,7,1,Sunday,true,false
2027-11-15,2027,11,November,15,2,Monday,false,false
2027-11-27,2027,11,November,27,7,Saturday,true,false
2027-12-18,2027,12,December,18,7,Saturday,true,false
2028-01-13,2028,1,January,13,5,Thursday,false,false
2028-02-25,2028,2,February,25,6,Friday,false,false
2028-03-22,2028,3,March,22,4,Wednesday,false,false
2028-03-23,2028,3,March,23,5,Thursday,false,false
2028-05-30,2028,5,May,30,3,Tuesday,false,false
2028-07-06,2028,7,July,6,5,Thursday,false,false
2028-08-31,2028,8,August,31,5,Thursday,false,false
2028-11-11,2028,11,November,11,7,Saturday,true,false
2029-02-20,2029,2,February,20,3,Tuesday,false,false
2029-05-04,2029,5,May,4,6,Friday,false,false
2029-07-06,2029,7,July,6,6,Friday,false,false
2029-09-26,2029,9,September,26,4,Wednesday,false,false
2029-11-06,2029,11,November,6,3,Tuesday,false,false
2029-12-05,2029,12,December,5,4,Wednesday,false,false
2030-01-03,2030,1,January,3,5,Thursday,false,false
2030-07-19,2030,7,July,19,6,Friday,false,false
2030-07-21,2030,7,July,21,1,Sunday,true,false
2030-11-03,2030,11,November,3,1,Sunday,true,false
2030-12-14,2030,12,December,14,7,Saturday,true,false
2030-12-20,2030,12,December,20,6,Friday,false,false
2010-03-24,2010,3,March,24,4,Wednesday,false,false
2010-07-10,2010,7,July,10,7,Saturday,true,false
2010-08-09,2010,8,August,9,2,Monday,false,false
2011-05-23,2011,5,May,23,2,Monday,false,false
2011-07-05,2011,7,July,5,3,Tuesday,false,false
2011-07-28,2011,7,July,28,5,Thursday,false,false
2011-08-06,2011,8,August,6,7,Saturday,true,false
2011-10-28,2011,10,October,28,6,Friday,false,false
2011-12-07,2011,12,December,7,4,Wednesday,false,false
2011-12-19,2011,12,December,19,2,Monday,false,false
2012-01-30,2012,1,January,30,2,Monday,false,false
2012-06-05,2012,6,June,5,3,Tuesday,false,false
2012-11-18,2012,11,November,18,1,Sunday,true,false
2012-12-03,2012,12,December,3,2,Monday,false,false
2013-02-16,2013,2,February,16,7,Saturday,true,false
2013-03-03,2013,3,March,3,1,Sunday,true,false
2013-06-19,2013,6,June,19,4,Wednesday,false,false
2013-07-26,2013,7,July,26,6,Friday,false,false
2013-08-04,2013,8,August,4,1,Sunday,true,false
2013-08-17,2013,8,August,17,7,Saturday,true,false
2013-08-28,2013,8,August,28,4,Wednesday,false,false
2013-09-10,2013,9,September,10,3,Tuesday,false,false
2013-10-04,2013,10,October,4,6,Friday,false,false
2013-11-03,2013,11,November,3,1,Sunday,true,false
2013-11-11,2013,11,November,11,2,Monday,false,false
2014-01-08,2014,1,January,8,4,Wednesday,false,false
2014-04-25,2014,4,April,25,6,Friday,false,false
2014-06-04,2014,6,June,4,4,Wednesday,false,false
2014-06-10,2014,6,June,10,3,Tuesday,false,false
2014-09-06,2014,9,September,6,7,Saturday,true,false
2014-09-26,2014,9,September,26,6,Friday,false,false
2014-10-05,2014,10,October,5,1,Sunday,true,false
2014-11-21,2014,11,November,21,6,Friday,false,false
2015-01-19,2015,1,January,19,2,Monday,false,false
2015-05-02,2015,5,May,2,7,Saturday,true,false
2015-09-10,2015,9,September,10,5,Thursday,false,false
2015-09-24,2015,9,September,24,5,Thursday,false,false
2015-10-04,2015,10,October,4,1,Sunday,true,false
2015-12-30,2015,12,December,30,4,Wednesday,false,false
2016-01-09,2016,1,January,9,7,Saturday,true,false
2016-04-01,2016,4,April,1,6,Friday,false,false
2016-04-10,2016,4,April,10,1,Sunday,true,false
2016-04-16,2016,4,April,16,7,Saturday,true,false
2016-06-23,2016,6,June,23,5,Thursday,false,false
2016-07-03,2016,7,July,3,1,Sunday,true,false
2016-08-13,2016,8,August,13,7,Saturday,true,false
2016-12-18,2016,12,December,18,1,Sunday,true,false
2017-01-30,2017,1,January,30,2,Monday,false,false
2017-02-26,2017,2,February,26,1,Sunday,true,false
2017-05-07,2017,5,May,7,1,Sunday,true,false
2017-05-15,2017,5,May,15,2,Monday,false,false
2017-07-03,2017,7,July,3,2,Monday,false,false
2017-08-14,2017,8,August,14,2,Monday,false,false
2017-08-17,2017,8,August,17,5,Thursday,false,false
2017-10-02,2017,10,October,2,2,Monday,false,false
2017-11-21,2017,11,November,21,3,Tuesday,false,false
2018-02-02,2018,2,February,2,6,Friday,false,false
2018-03-11,2018,3,March,11,1,Sunday,true,false
2018-03-17,2018,3,March,17,7,Saturday,true,false
2018-06-22,2018,6,June,22,6,Friday,false,false
2018-06-25,2018,6,June,25,2,Monday,false,false
2018-06-30,2018,6,June,30,7,Saturday,true,false
2018-09-21,2018,9,September,21,6,Friday,false,false
2018-11-29,2018,11,November,29,5,Thursday,false,false
2019-01-26,2019,1,January,26,7,Saturday,true,false
2019-02-04,2019,2,February,4,2,Monday,false,false
2019-03-09,2019,3,March,9,7,Saturday,true,false
2019-06-22,2019,6,June,22,7,Saturday,true,false
2019-10-11,2019,10,October,11,6,Friday,false,false
2019-12-22,2019,12,December,22,1,Sunday,true,false
2020-02-04,2020,2,February,4,3,Tuesday,false,false
2020-06-28,2020,6,June,28,1,Sunday,true,false
2020-07-07,2020,7,July,7,3,Tuesday,false,false
2020-10-14,2020,10,October,14,4,Wednesday,false,false
2020-11-19,2020,11,November,19,5,Thursday,false,false
2020-12-10,2020,12,December,10,5,Thursday,false,false
2020-12-24,2020,12,December,24,5,Thursday,false,false
2021-04-05,2021,4,April,5,2,Monday,false,false
2021-07-13,2021,7,July,13,3,Tuesday,false,false
2021-08-04,2021,8,August,4,4,Wednesday,false,false
2021-09-06,2021,9,September,6,2,Monday,false,false
2021-10-10,2021,10,October,10,1,Sunday,true,false
2022-02-13,2022,2,February,13,1,Sunday,true,false
2022-02-18,2022,2,February,18,6,Friday,false,false
2022-05-31,2022,5,May,31,3,Tuesday,false,false
2022-06-19,2022,6,June,19,1,Sunday,true,false
2022-09-21,2022,9,September,21,4,Wednesday,false,false
2022-11-29,2022,11,November,29,3,Tuesday,false,false
2023-03-04,2023,3,March,4,7,Saturday,true,false
2023-04-14,2023,4,April,14,6,Friday,false,false
2023-04-25,2023,4,April,25,3,Tuesday,false,false
2023-06-23,2023,6,June,23,6,Friday,false,false
2023-09-27,2023,9,September,27,4,Wednesday,false,false
2023-10-13,2023,10,October,13,6,Friday,false,false
2024-03-14,2024,3,March,14,5,Thursday,false,false
2024-04-14,2024,4,April,14,1,Sunday,true,false
2024-06-10,2024,6,June,10,2,Monday,false,false
2024-10-12,2024,10,October,12,7,Saturday,true,false
2025-02-17,2025,2,February,17,2,Monday,false,false
2025-04-09,2025,4,April,9,4,Wednesday,false,false
2025-05-24,2025,5,May,24,7,Saturday,true,false
2025-07-31,2025,7,July,31,5,Thursday,false,false
2025-08-26,2025,8,August,26,3,Tuesday,false,false
2025-11-17,2025,11,November,17,2,Monday,false,false
2025-12-13,2025,12,December,13,7,Saturday,true,false
2026-02-10,2026,2,February,10,3,Tuesday,false,false
2026-02-28,2026,2,February,28,7,Saturday,true,false
2026-03-11,2026,3,March,11,4,Wednesday,false,false
2026-05-15,2026,5,May,15,6,Friday,false,false
2026-06-11,2026,6,June,11,5,Thursday,false,false
2026-07-07,2026,7,July,7,3,Tuesday,false,false
2026-07-31,2026,7,July,31,6,Friday,false,false
2026-10-05,2026,10,October,5,2,Monday,false,false
2026-12-12,2026,12,December,12,7,Saturday,true,false
2026-12-26,2026,12,December,26,7,Saturday,true,false
2027-02-18,2027,2,February,18,5,Thursday,false,false
2027-03-07,2027,3,March,7,1,Sunday,true,false
2027-03-30,2027,3,March,30,3,Tuesday,false,false
2027-04-02,2027,4,April,2,6,Friday,false,false
2027-04-20,2027,4,April,20,3,Tuesday,false,false
2027-06-30,2027,6,June,30,4,Wednesday,false,false
2027-08-29,2027,8,August,29,1,Sunday,true,false
2027-09-18,2027,9,September,18,7,Saturday,true,false
2027-10-25,2027,10,October,25,2,Monday,false,false
2028-03-13,2028,3,March,13,2,Monday,false,false
2028-04-28,2028,4,April,28,6,Friday,false,false
2028-11-23,2028,11,November,23,5,Thursday,false,false
2029-02-03,2029,2,February,3,7,Saturday,true,false
2029-04-16,2029,4,April,16,2,Monday,false,false
2029-05-01,2029,5,May,1,3,Tuesday,false,false
2029-05-10,2029,5,May,10,5,Thursday,false,false
2029-06-12,2029,6,June,12,3,Tuesday,false,false
2029-10-12,2029,10,October,12,6,Friday,false,false
2029-11-04,2029,11,November,4,1,Sunday,true,false
2029-11-25,2029,11,November,25,1,Sunday,true,false
2030-04-22,2030,4,April,22,2,Monday,false,false
2030-05-19,2030,5,May,19,1,Sunday,true,false
2030-06-22,2030,6,June,22,7,Saturday,true,false
2030-08-03,2030,8,August,3,7,Saturday,true,false
2030-08-12,2030,8,August,12,2,Monday,false,false
2030-12-10,2030,12,December,10,3,Tuesday,false,false
2010-02-12,2010,2,February,12,6,Friday,false,false
2010-03-20,2010,3,March,20,7,Saturday,true,false
2010-03-25,2010,3,March,25,5,Thursday,false,false
2010-05-11,2010,5,May,11,3,Tuesday,false,false
2010-10-16,2010,10,October,16,7,Saturday,true,false
2010-11-01,2010,11,November,1,2,Monday,false,false
2011-06-29,2011,6,June,29,4,Wednesday,false,false
2012-02-15,2012,2,February,15,4,Wednesday,false,false
2012-03-30,2012,3,March,30,6,Friday,false,false
2012-08-01,2012,8,August,1,4,Wednesday,false,false
2012-09-22,2012,9,September,22,7,Saturday,true,false
2012-11-02,2012,11,November,2,6,Friday,false,false
2012-11-16,2012,11,November,16,6,Friday,false,false
2013-01-02,2013,1,January,2,4,Wednesday,false,false
2013-01-04,2013,1,January,4,6,Friday,false,false
2013-01-21,2013,1,January,21,2,Monday,false,false
2013-05-01,2013,5,May,1,4,Wednesday,false,false
2013-08-23,2013,8,August,23,6,Friday,false,false
2013-09-28,2013,9,September,28,7,Saturday,true,false
2013-09-30,2013,9,September,30,2,Monday,false,false
2013-10-05,2013,10,October,5,7,Saturday,true,false
2013-12-11,2013,12,December,11,4,Wednesday,false,false
2014-01-13,2014,1,January,13,2,Monday,false,false
2014-05-12,2014,5,May,12,2,Monday,false,false
2014-06-17,2014,6,June,17,3,Tuesday,false,false
2014-10-11,2014,10,October,11,7,Saturday,true,false
2014-10-13,2014,10,October,13,2,Monday,false,false
2014-11-01,2014,11,November,1,7,Saturday,true,false
2014-11-16,2014,11,November,16,1,Sunday,true,false
2014-11-30,2014,11,November,30,1,Sunday,true,false
2015-05-07,2015,5,May,7,5,Thursday,false,false
2015-05-13,2015,5,May,13,4,Wednesday,false,false
2015-06-02,2015,6,June,2,3,Tuesday,false,false
2015-06-21,2015,6,June,21,1,Sunday,true,false
2015-07-27,2015,7,July,27,2,Monday,false,false
2015-12-18,2015,12,December,18,6,Friday,false,false
2016-06-29,2016,6,June,29,4,Wednesday,false,false
2016-07-30,2016,7,July,30,7,Saturday,true,false
2016-08-22,2016,8,August,22,2,Monday,false,false
2017-01-06,2017,1,January,6,6,Friday,false,false
2017-01-26,2017,1,January,26,5,Thursday,false,false
2017-02-05,2017,2,February,5,1,Sunday,true,false
2017-04-21,2017,4,April,21,6,Friday,false,false
2017-05-20,2017,5,May,20,7,Saturday,true,false
2017-06-19,2017,6,June,19,2,Monday,false,false
2017-07-20,2017,7,July,20,5,Thursday,false,false
2017-10-08,2017,10,October,8,1,Sunday,true,false
2017-10-19,2017,10,October,19,5,Thursday,false,false
2018-01-08,2018,1,January,8,2,Monday,false,false
2018-01-19,2018,1,January,19,6,Friday,false,false
2018-03-23,2018,3,March,23,6,Friday,false,false
2018-05-24,2018,5,May,24,5,Thursday,false,false
2018-05-26,2018,5,May,26,7,Saturday,true,false
2018-09-11,2018,9,September,11,3,Tuesday,false,false
2018-12-03,2018,12,December,3,2,Monday,false,false
2019-01-11,2019,1,January,11,6,Friday,false,false
2019-01-13,2019,1,January,13,1,Sunday,true,false
2019-04-08,2019,4,April,8,2,Monday,false,false
2019-04-21,2019,4,April,21,1,Sunday,true,false
2019-08-01,2019,8,August,1,5,Thursday,false,false
2019-10-09,2019,10,October,9,4,Wednesday,false,false
2019-11-10,2019,11,November,10,1,Sunday,true,false
2020-02-17,2020,2,February,17,2,Monday,false,false
2020-03-17,2020,3,March,17,3,Tuesday,false,false
2020-03-18,2020,3,March,18,4,Wednesday,false,false
2020-05-14,2020,5,May,14,5,Thursday,false,false
2020-07-02,2020,7,July,2,5,Thursday,false,false
2020-07-10,2020,7,July,10,6,Friday,false,false
2020-10-10,2020,10,October,10,7,Saturday,true,false
2020-10-29,2020,10,October,29,5,Thursday,false,false
2020-11-24,2020,11,November,24,3,Tuesday,false,false
2020-12-02,2020,12,December,2,4,Wednesday,false,false
2021-04-25,2021,4,April,25,1,Sunday,true,false
2021-06-26,2021,6,June,26,7,Saturday,true,false
2021-08-20,2021,8,August,20,6,Friday,false,false
2021-09-21,2021,9,September,21,3,Tuesday,false,false
2021-11-26,2021,11,November,26,6,Friday,false,false
2021-11-30,2021,11,November,30,3,Tuesday,false,false
2022-03-03,2022,3,March,3,5,Thursday,false,false
2022-03-19,2022,3,March,19,7,Saturday,true,false
2022-03-28,2022,3,March,28,2,Monday,false,false
2022-03-31,2022,3,March,31,5,Thursday,false,false
2022-06-08,2022,6,June,8,4,Wednesday,false,false
2022-06-10,2022,6,June,10,6,Friday,false,false
2022-06-20,2022,6,June,20,2,Monday,false,false
2022-06-21,2022,6,June,21,3,Tuesday,false,false
2022-07-09,2022,7,July,9,7,Saturday,true,false
2022-07-22,2022,7,July,22,6,Friday,false,false
2022-09-15,2022,9,September,15,5,Thursday,false,false
2023-01-25,2023,1,January,25,4,Wednesday,false,false
2023-03-20,2023,3,March,20,2,Monday,false,false
2023-04-03,2023,4,April,3,2,Monday,false,false
2023-04-18,2023,4,April,18,3,Tuesday,false,false
2023-06-25,2023,6,June,25,1,Sunday,true,false
2023-09-02,2023,9,September,2,7,Saturday,true,false
2023-10-16,2023,10,October,16,2,Monday,false,false
2023-10-28,2023,10,October,28,7,Saturday,true,false
2023-11-11,2023,11,November,11,7,Saturday,true,false
2023-12-19,2023,12,December,19,3,Tuesday,false,false
2023-12-24,2023,12,December,24,1,Sunday,true,false
2024-02-18,2024,2,February,18,1,Sunday,true,false
2024-05-09,2024,5,May,9,5,Thursday,false,false
2024-09-06,2024,9,September,6,6,Friday,false,false
2024-09-25,2024,9,September,25,4,Wednesday,false,false
2024-09-29,2024,9,September,29,1,Sunday,true,false
2024-10-21,2024,10,October,21,2,Monday,false,false
2024-11-06,2024,11,November,6,4,Wednesday,false,false
2024-12-14,2024,12,December,14,7,Saturday,true,false
2025-01-20,2025,1,January,20,2,Monday,false,false
2025-07-02,2025,7,July,2,4,Wednesday,false,false
2025-07-18,2025,7,July,18,6,Friday,false,false
2025-10-03,2025,10,October,3,6,Friday,false,false
2025-10-26,2025,10,October,26,1,Sunday,true,false
2025-12-24,2025,12,December,24,4,Wednesday,false,false
2026-02-16,2026,2,February,16,2,Monday,false,false
2026-05-05,2026,5,May,5,3,Tuesday,false,false
2026-05-07,2026,5,May,7,5,Thursday,false,false
2026-05-10,2026,5,May,10,1,Sunday,true,false
2026-05-21,2026,5,May,21,5,Thursday,false,false
2026-08-04,2026,8,August,4,3,Tuesday,false,false
2026-10-22,2026,10,October,22,5,Thursday,false,false
2026-12-03,2026,12,December,3,5,Thursday,false,false
2027-02-22,2027,2,February,22,2,Monday,false,false
2027-04-07,2027,4,April,7,4,Wednesday,false,false
2027-05-11,2027,5,May,11,3,Tuesday,false,false
2027-05-19,2027,5,May,19,4,Wednesday,false,false
2027-06-29,2027,6,June,29,3,Tuesday,false,false
2027-08-08,2027,8,August,8,1,Sunday,true,false
2027-08-24,2027,8,August,24,3,Tuesday,false,false
2027-09-28,2027,9,September,28,3,Tuesday,false,false
2027-11-20,2027,11,November,20,7,Saturday,true,false
2027-11-25,2027,11,November,25,5,Thursday,false,false
2028-05-11,2028,5,May,11,5,Thursday,false,false
2028-05-15,2028,5,May,15,2,Monday,false,false
2028-07-21,2028,7,July,21,6,Friday,false,false
2028-08-16,2028,8,August,16,4,Wednesday,false,false
2028-09-21,2028,9,September,21,5,Thursday,false,false
2028-10-10,2028,10,October,10,3,Tuesday,false,false
2028-12-12,2028,12,December,12,3,Tuesday,false,false
2028-12-27,2028,12,December,27,4,Wednesday,false,false
2028-12-28,2028,12,December,28,5,Thursday,false,false
2028-12-29,2028,12,December,29,6,Friday,false,false
2029-01-07,2029,1,January,7,1,Sunday,true,false
2029-01-13,2029,1,January,13,7,Saturday,true,false
2029-01-16,2029,1,January,16,3,Tuesday,false,false
2029-02-16,2029,2,February,16,6,Friday,false,false
2029-02-23,2029,2,February,23,6,Friday,false,false
2029-03-10,2029,3,March,10,7,Saturday,true,false
2029-03-15,2029,3,March,15,5,Thursday,false,false
2029-03-17,2029,3,March,17,7,Saturday,true,false
2029-06-24,2029,6,June,24,1,Sunday,true,false
2029-07-23,2029,7,July,23,2,Monday,false,false
2029-08-06,2029,8,August,6,2,Monday,false,false
2029-08-25,2029,8,August,25,7,Saturday,true,false
2029-10-01,2029,10,October,1,2,Monday,false,false
2029-10-31,2029,10,October,31,4,Wednesday,false,false
2030-03-17,2030,3,March,17,1,Sunday,true,false
2030-03-28,2030,3,March,28,5,Thursday,false,false
2030-05-03,2030,5,May,3,6,Friday,false,false
2030-05-14,2030,5,May,14,3,Tuesday,false,false
2030-08-06,2030,8,August,6,3,Tuesday,false,false
2030-09-24,2030,9,September,24,3,Tuesday,false,false
2030-10-30,2030,10,October,30,4,Wednesday,false,false
2010-01-26,2010,1,January,26,3,Tuesday,false,false
2010-01-31,2010,1,January,31,1,Sunday,true,false
2010-02-13,2010,2,February,13,7,Saturday,true,false
2010-02-25,2010,2,February,25,5,Thursday,false,false
2010-09-27,2010,9,September,27,2,Monday,false,false
2010-12-09,2010,12,December,9,5,Thursday,false,false
2010-12-14,2010,12,December,14,3,Tuesday,false,false
2011-01-01,2011,1,January,1,7,Saturday,true,true
2011-02-18,2011,2,February,18,6,Friday,false,false
2011-03-15,2011,3,March,15,3,Tuesday,false,false
2011-03-27,2011,3,March,27,1,Sunday,true,false
